Unnamed: 0,title,artist,url,title_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
143315,Lost It (feat. Quavo & Offset),RICH THE KID,https://open.spotify.com/track/68449VKGwYShObwI2UFdFt,68449VKGwYShObwI2UFdFt,0.827,0.642,1,-4.29,0,0.242,0.00905,1.5e-06,0.0865,0.181,145.004,272153,4
143597,'Till I Collapse,"EMINEM, NATE DOGG",https://open.spotify.com/track/4xkOaSrkexMciUUogZKVTS,4xkOaSrkexMciUUogZKVTS,0.548,0.847,1,-3.237,1,0.186,0.0622,0,0.0816,0.1,171.447,297787,4
144183,HANDGUN (feat. A$AP Rocky),YG,https://open.spotify.com/track/50wkDxcIfamIajKwmgp0iB,50wkDxcIfamIajKwmgp0iB,0.843,0.546,8,-7.714,1,0.464,0.0195,0,0.374,0.427,159.104,215533,4
144044,Die Young,RODDY RICCH,https://open.spotify.com/track/1lWK70HfYRFZtWJUwUrY48,1lWK70HfYRFZtWJUwUrY48,0.688,0.642,4,-5.567,0,0.321,0.221,0,0.2,0.341,160.319,161129,4
144008,BUTTERFLY EFFECT,TRAVIS SCOTT,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4,6xcJyGpfZbuuiequtnlKt4,0.764,0.628,11,-5.851,1,0.0503,0.053,0,0.114,0.196,140.963,190557,4
144950,Carrollton,$UICIDEBOY$,https://open.spotify.com/track/1T3cZ3XAnIjc9M91bhshcu,1T3cZ3XAnIjc9M91bhshcu,0.844,0.52,5,-10.626,0,0.533,0.00221,0.00122,0.7,0.289,149.995,203897,4
144760,Taking A Walk,TRIPPIE REDD,https://open.spotify.com/track/6ArSQdZWckNt208EzsgUM5,6ArSQdZWckNt208EzsgUM5,0.767,0.538,0,-6.044,0,0.052,0.68,0,0.192,0.343,81.031,121680,4
145758,Bed (feat. Ariana Grande),NICKI MINAJ,https://open.spotify.com/track/4ZUfbHQOBeEOyf6EArWXA3,4ZUfbHQOBeEOyf6EArWXA3,0.767,0.721,7,-6.34,1,0.185,0.0308,0.000295,0.128,0.471,89.98,189533,4
145767,Chun-Li,NICKI MINAJ,https://open.spotify.com/track/1sTDW7kALobTFVctlaSHC4,1sTDW7kALobTFVctlaSHC4,0.886,0.724,6,-5.105,0,0.277,0.257,0.000108,0.106,0.456,97.056,191600,4
145778,Rich Sex (feat. Lil Wayne),NICKI MINAJ,https://open.spotify.com/track/3FGojuR4O99qsMPCmgNxpC,3FGojuR4O99qsMPCmgNxpC,0.871,0.631,9,-5.226,1,0.254,0.0602,1.38e-06,0.0794,0.514,146.978,192600,4
146155,Chun-Li,NICKI MINAJ,https://open.spotify.com/track/1e4rwBPVI32vZtTJu7mJ4J,1e4rwBPVI32vZtTJu7mJ4J,0.686,0.73,6,-5.077,0,0.374,0.278,4.76e-05,0.106,0.474,128.943,191600,5
146120,Bed (feat. Ariana Grande),NICKI MINAJ,https://open.spotify.com/track/3L4GsGLgxpHieVQH86H8bv,3L4GsGLgxpHieVQH86H8bv,0.757,0.73,7,-6.304,1,0.185,0.0342,5.87e-05,0.136,0.452,90.013,189533,4
146122,Rich Sex (feat. Lil Wayne),NICKI MINAJ,https://open.spotify.com/track/2D1MK9oaxy7axXggy3iVbp,2D1MK9oaxy7axXggy3iVbp,0.879,0.635,9,-5.098,1,0.259,0.0517,0,0.0786,0.568,146.97,192600,4
146669,8 Letters,WHY DON'T WE,https://open.spotify.com/track/6AkFxZzBfyzV5RF7mGkASM,6AkFxZzBfyzV5RF7mGkASM,0.607,0.478,1,-5.702,0,0.031,0.649,0,0.0928,0.255,88.979,190027,4
146750,Still Rolling Stones,LAUREN DAIGLE,https://open.spotify.com/track/1DT50OUOJLCnOwNvkq9wKh,1DT50OUOJLCnOwNvkq9wKh,0.618,0.592,4,-5.536,0,0.0306,0.192,0,0.242,0.209,98.922,248387,4
147294,2002,ANNE-MARIE,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2BgEsaKNfHUdlh97KmvFyo,0.697,0.683,1,-2.881,0,0.117,0.0372,0,0.137,0.603,96.133,186987,4
147673,God is a woman,ARIANA GRANDE,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C,5OCJzvD7sykQEKHH7qAC3C,0.602,0.658,1,-5.934,1,0.0558,0.0233,6e-05,0.237,0.268,145.031,197547,4
147631,the light is coming (feat. Nicki Minaj),ARIANA GRANDE,https://open.spotify.com/track/0sdbFOyfgAhAhWq8DpzkaW,0sdbFOyfgAhAhWq8DpzkaW,0.877,0.547,7,-5.705,1,0.18,0.0122,1.51e-05,0.028,0.687,99.034,228373,4
147527,no tears left to cry,ARIANA GRANDE,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo,2qT1uLXPVPzGgFOx4jtEuo,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,205920,4
147969,Vaina Loca,"OZUNA, MANUEL TURIZO",https://open.spotify.com/track/1s2B5cndbqK8rPJEIcKJRQ,1s2B5cndbqK8rPJEIcKJRQ,0.754,0.805,6,-4.249,1,0.0752,0.315,0,0.203,0.555,93.983,176133,4
148764,In My Blood,SHAWN MENDES,https://open.spotify.com/track/2QZ7WLBE8h2y1Y5Fb8RYbH,2QZ7WLBE8h2y1Y5Fb8RYbH,0.622,0.712,5,-7.321,1,0.066,0.0573,0,0.13,0.487,140.025,211360,4
149421,I Am Who They Say I Am (feat. Kevin Gates and Quando Rondo),YOUNGBOY NEVER BROKE AGAIN,https://open.spotify.com/track/7CGDkoPVoGdjz9avkkKFX6,7CGDkoPVoGdjz9avkkKFX6,0.722,0.88,4,-3.989,0,0.24,0.21,0,0.324,0.79,92.024,200170,4
149407,Tribe (with J. Cole),BAS,https://open.spotify.com/track/0YAQnYt2oB8OdoaeqnHyTI,0YAQnYt2oB8OdoaeqnHyTI,0.755,0.594,7,-5.906,1,0.216,0.241,0,0.107,0.237,178.929,238053,4
149369,Simple,FLORIDA GEORGIA LINE,https://open.spotify.com/track/1co0puPTYvqAdUEjFOjne9,1co0puPTYvqAdUEjFOjne9,0.375,0.889,3,-3.704,1,0.0991,0.0848,0,0.136,0.881,199.669,185200,4
149811,Down To The Honkytonk,JAKE OWEN,https://open.spotify.com/track/76deO2GRkaYToFpm19Wht5,76deO2GRkaYToFpm19Wht5,0.623,0.828,3,-4.272,1,0.0565,0.162,0,0.0976,0.953,82.059,183140,4
149869,Boca Raton (with A$AP Ferg),BAS,https://open.spotify.com/track/72ic9IhRix05fIkRzGGMXD,72ic9IhRix05fIkRzGGMXD,0.908,0.638,10,-6.663,0,0.221,0.137,1.41e-05,0.22,0.388,130.007,197307,4
150300,Side Effects (feat. Emily Warren),THE CHAINSMOKERS,https://open.spotify.com/track/3OtQmFLS5b3pTgIf44GQFJ,3OtQmFLS5b3pTgIf44GQFJ,0.673,0.71,8,-6.744,1,0.0324,0.00277,0,0.55,0.54,110.017,173613,4
151174,Bloom,TROYE SIVAN,https://open.spotify.com/track/0heVTeZw99vJl4QyJC0wyk,0heVTeZw99vJl4QyJC0wyk,0.708,0.701,0,-5.196,1,0.0328,0.031,0,0.392,0.504,120.932,222097,4
151223,My My My!,TROYE SIVAN,https://open.spotify.com/track/1YHT1FZv5t3ZFLsVPuy6Rq,1YHT1FZv5t3ZFLsVPuy6Rq,0.701,0.458,1,-7.749,1,0.0836,0.00407,0.000151,0.045,0.482,102.967,204727,4
151204,Dance To This (feat. Ariana Grande),TROYE SIVAN,https://open.spotify.com/track/17JYzDCW1UTndfURuTydF2,17JYzDCW1UTndfURuTydF2,0.736,0.756,11,-7.099,1,0.047,0.00632,0.00577,0.106,0.712,117.016,231847,4
152366,Leave Me Alone,FLIPP DINERO,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g,14mHfNsSHN0FbLftyjrV9g,0.792,0.743,7,-2.806,1,0.0851,0.107,0,0.183,0.742,150.024,195637,4
152904,Bounce Out With That,YBN NAHMIR,https://open.spotify.com/track/5gQcxYXqnofyocKgEbGYKt,5gQcxYXqnofyocKgEbGYKt,0.864,0.664,8,-7.315,1,0.104,0.0476,0,0.0863,0.381,94.932,99108,4
152824,Rubbin off the Paint,YBN NAHMIR,https://open.spotify.com/track/6V4KHt9xu4TPEnDFoBeacT,6V4KHt9xu4TPEnDFoBeacT,0.734,0.751,1,-7.26,1,0.285,0.00529,0,0.183,0.56,161.997,159916,4
154094,SLOW DANCING IN THE DARK,JOJI,https://open.spotify.com/track/0UyljEbX9dqI1K0sqdv6B6,0UyljEbX9dqI1K0sqdv6B6,0.515,0.479,3,-7.458,1,0.0261,0.544,0.00598,0.191,0.284,88.964,209274,4
154636,Switch,6LACK,https://open.spotify.com/track/29ZZAShKhwRUuKULSNtxX6,29ZZAShKhwRUuKULSNtxX6,0.66,0.658,7,-6.127,1,0.0387,0.0409,0.00595,0.102,0.153,176.701,207071,4
154505,Don't Leave Me Alone (feat. Anne-Marie),DAVID GUETTA,https://open.spotify.com/track/2zy9TMoZlYGuCNY4TLqG24,2zy9TMoZlYGuCNY4TLqG24,0.694,0.617,4,-7.838,0,0.0469,0.177,0,0.11,0.496,127.928,183747,4
155385,Superposition,YOUNG THE GIANT,https://open.spotify.com/track/0RSGSJmhWH46MF5DQXFOaz,0RSGSJmhWH46MF5DQXFOaz,0.593,0.697,7,-5.416,1,0.0399,0.00289,0.0257,0.14,0.428,170.0,230960,4
155970,Falling Down - Bonus Track,"LIL PEEP, XXXTENTACION",https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q,0Dn40gxVCMo5TkgS8Ik18Q,0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.013,196400,4
156489,RAP DEVIL,MACHINE GUN KELLY,https://open.spotify.com/track/43TP6JCWXgkc2D7Xjz5hBr,43TP6JCWXgkc2D7Xjz5hBr,0.896,0.834,9,-4.682,0,0.238,0.215,3.92e-06,0.184,0.776,149.968,281587,4
156541,Guiding Light,MUMFORD & SONS,https://open.spotify.com/track/7wDqHhtRkP1TXSlZK0sEQH,7wDqHhtRkP1TXSlZK0sEQH,0.55,0.686,7,-8.653,1,0.0423,0.0562,1.22e-05,0.0684,0.3,100.05,217633,4
158119,The Return,LOGIC,https://open.spotify.com/track/5ZcMWSpUeUPvO87FkSZbJB,5ZcMWSpUeUPvO87FkSZbJB,0.801,0.958,11,-4.412,0,0.177,0.116,0,0.0833,0.652,90.012,252053,4
158124,Everybody Dies,LOGIC,https://open.spotify.com/track/2Egoo3acImq7hV6TfYV90E,2Egoo3acImq7hV6TfYV90E,0.784,0.922,2,-3.92,1,0.152,0.141,3.48e-06,0.377,0.836,94.082,250213,4
158530,Bambi,HIPPO CAMPUS,https://open.spotify.com/track/4p8u2pwlPFEYEJE9zsrEmg,4p8u2pwlPFEYEJE9zsrEmg,0.739,0.471,8,-8.456,1,0.0436,0.0661,9.78e-05,0.116,0.31,90.002,194400,4
159415,Dark Side Of The Moon (feat. Nicki Minaj),LIL WAYNE,https://open.spotify.com/track/00mrTzjxIRuWJY01sRBJmO,00mrTzjxIRuWJY01sRBJmO,0.603,0.457,11,-5.384,1,0.297,0.526,0,0.0905,0.455,73.724,242972,4
159693,Without Me,HALSEY,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,5p7ujcrUXASCNwRaWNHR1C,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,4
159875,Mo Bamba,SHECK WES,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr,1xzBco0xcoJEDXktl7Jxrr,0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034,183907,4
159855,CAN'T GET OVER YOU (feat. Clams Casino),JOJI,https://open.spotify.com/track/7ewESHEg3P3JN66IcWwDho,7ewESHEg3P3JN66IcWwDho,0.9,0.316,9,-8.797,1,0.332,0.684,0.0771,0.0853,0.844,129.914,107077,4
159857,My Blood,TWENTY ONE PILOTS,https://open.spotify.com/track/5HeKOKc4phmLn8e4I7EkzD,5HeKOKc4phmLn8e4I7EkzD,0.749,0.723,1,-6.609,1,0.0432,0.0563,0.022,0.0977,0.674,108.999,229120,4
159821,Shallow,"LADY GAGA, BRADLEY COOPER",https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2VxeLyX666F8uXCJ0dZF8B,0.572,0.385,7,-6.362,1,0.0308,0.371,0,0.231,0.323,95.799,215733,4
159823,Jumpsuit,TWENTY ONE PILOTS,https://open.spotify.com/track/1E1uGhNdBe6Dddbgs2KqtZ,1E1uGhNdBe6Dddbgs2KqtZ,0.62,0.61,11,-8.329,0,0.0373,0.00849,0.162,0.205,0.235,127.052,238560,4
159830,Levitate,TWENTY ONE PILOTS,https://open.spotify.com/track/2uBhGx3m5iJrtsql8Qk00j,2uBhGx3m5iJrtsql8Qk00j,0.7,0.934,6,-5.941,0,0.17,0.0857,0.226,0.114,0.224,92.973,145947,4
160499,Prayed for You,MATT STELL,https://open.spotify.com/track/3RAy86KYMKfRViQeGpF5mh,3RAy86KYMKfRViQeGpF5mh,0.609,0.68,9,-6.316,1,0.0348,0.0886,0,0.108,0.561,140.013,211547,4
160308,Always Remember Us This Way,LADY GAGA,https://open.spotify.com/track/74iZuPGwyL33VlTr6jTnab,74iZuPGwyL33VlTr6jTnab,0.553,0.502,0,-5.972,1,0.0409,0.299,0,0.764,0.296,129.976,210200,4
161668,Trip,ELLA MAI,https://open.spotify.com/track/6CTWathupIiDs7U4InHnDA,6CTWathupIiDs7U4InHnDA,0.477,0.61,11,-5.628,0,0.144,0.225,0,0.107,0.358,79.882,213993,4
161665,Honesty,PINK SWEAT$,https://open.spotify.com/track/5Bsyin9f7eK4aLH59jGwGy,5Bsyin9f7eK4aLH59jGwGy,0.616,0.204,6,-11.421,0,0.0331,0.919,0,0.106,0.419,79.826,191000,4
161750,Woman Like Me (feat. Nicki Minaj),LITTLE MIX,https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1,6rrTr2HEAzlpC4KWZxF3S1,0.757,0.849,5,-3.424,0,0.0536,0.173,0,0.0878,0.826,150.036,228207,4
161691,BUBBLE GUM,QUAVO,https://open.spotify.com/track/1t5lB6hvOMWdat5NKm29Qx,1t5lB6hvOMWdat5NKm29Qx,0.799,0.752,11,-3.734,0,0.274,0.114,0,0.109,0.763,75.98,196496,4
161541,LAMB TALK,QUAVO,https://open.spotify.com/track/5NBIdxTKECGFHJIkiNhBJB,5NBIdxTKECGFHJIkiNhBJB,0.903,0.665,11,-5.374,0,0.273,0.111,0,0.112,0.329,142.012,172115,4
161575,WORKIN ME,QUAVO,https://open.spotify.com/track/4MAsYGSgxsaj73dC2lvFC4,4MAsYGSgxsaj73dC2lvFC4,0.792,0.657,8,-4.245,1,0.191,0.205,4.1e-06,0.196,0.228,169.969,169657,4
162448,151 Rum,JID,https://open.spotify.com/track/5NiqIB4BwRpoU1V6U195OU,5NiqIB4BwRpoU1V6U195OU,0.757,0.868,7,-3.627,1,0.157,0.154,0.00251,0.332,0.665,129.978,156695,4
162727,Fine China,"FUTURE, JUICE WRLD",https://open.spotify.com/track/2NRGaA1GyCmTYfm2GRPkUe,2NRGaA1GyCmTYfm2GRPkUe,0.656,0.542,7,-7.358,1,0.323,0.0484,0,0.106,0.551,166.11,142320,4
162962,TEST DRIVE,JOJI,https://open.spotify.com/track/5W1DiMUBM2vAcXhXieeVD6,5W1DiMUBM2vAcXhXieeVD6,0.646,0.648,3,-8.602,1,0.0372,0.71,0.00316,0.108,0.466,75.004,179423,4
162788,when the party's over,BILLIE EILISH,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI,14JzyD6FlBD5z0wV5P07YI,0.498,0.104,1,-14.08,0,0.0621,0.979,7.86e-05,0.0895,0.205,124.001,199931,3
163144,Sunflower - Spider-Man: Into the Spider-Verse,"POST MALONE, SWAE LEE",https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8,1A6OTy97kk0mMdm78rHsm8,0.753,0.498,2,-5.61,1,0.0504,0.551,0,0.0706,0.927,89.95,158053,4
163432,Cry Alone,LIL PEEP,https://open.spotify.com/track/4uHscE8VF6F6mKU3ECjIKr,4uHscE8VF6F6mKU3ECjIKr,0.637,0.856,1,-5.649,1,0.0337,0.0366,0.0308,0.0809,0.285,160.068,167107,4
163388,Girls Need Love,SUMMER WALKER,https://open.spotify.com/track/1QC6VpD6q6TJrl30969QM9,1QC6VpD6q6TJrl30969QM9,0.645,0.418,6,-10.065,0,0.29,0.558,0.0003,0.562,0.123,96.963,140760,4
163480,Better,KHALID,https://open.spotify.com/track/2OpBganfGk2GVdSlRdxzaX,2OpBganfGk2GVdSlRdxzaX,0.695,0.586,0,-10.315,0,0.0658,0.102,0.317,0.113,0.112,98.035,229320,4
163495,Noticed,LIL MOSEY,https://open.spotify.com/track/6JQvHMSaR8flFsN53ypOfP,6JQvHMSaR8flFsN53ypOfP,0.699,0.558,11,-7.622,1,0.0603,0.462,0,0.116,0.493,79.992,165000,4
163592,Bohemian Rhapsody - Remastered 2011,QUEEN,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,7tFiyTwD0nx5a1eklYtX2J,0.392,0.402,0,-9.961,0,0.0536,0.288,0,0.243,0.228,143.883,354320,4
164182,Topanga,TRIPPIE REDD,https://open.spotify.com/track/3tcnWNjEXyXCbFR9zonrX2,3tcnWNjEXyXCbFR9zonrX2,0.755,0.615,4,-8.245,1,0.0454,0.00587,1.75e-06,0.109,0.039,105.955,215364,4
165172,Love Someone,LUKAS GRAHAM,https://open.spotify.com/track/0OCRwXbQRdOZ1OtB4Imsp1,0OCRwXbQRdOZ1OtB4Imsp1,0.538,0.409,9,-6.581,0,0.0505,0.172,0,0.11,0.265,171.838,205440,4
165211,YEAH RIGHT,JOJI,https://open.spotify.com/track/1VGzxJnVQND7Cg5H5wGj14,1VGzxJnVQND7Cg5H5wGj14,0.672,0.588,1,-9.573,1,0.133,0.619,0.241,0.0992,0.204,169.033,174358,4
165030,DrIP DrIp Drip (feat. Meek Mill),TORY LANEZ,https://open.spotify.com/track/6SPYOjTjqvidDI24Hy9lwX,6SPYOjTjqvidDI24Hy9lwX,0.71,0.814,10,-4.575,1,0.0561,0.162,0,0.16,0.714,155.02,230440,4
165105,TAlk tO Me (with Rich The Kid),TORY LANEZ,https://open.spotify.com/track/2cRgo1TiPm7SnPvYzvbOLf,2cRgo1TiPm7SnPvYzvbOLf,0.731,0.657,0,-8.56,1,0.0434,0.0591,0,0.0874,0.49,159.97,184490,4
165114,Ned Flanders (feat. A$AP Ferg),MADEINTYO,https://open.spotify.com/track/2EUNZfjPToKZIahK0WMLKd,2EUNZfjPToKZIahK0WMLKd,0.936,0.495,1,-6.062,1,0.229,0.0254,0,0.087,0.299,139.951,161013,4
165378,Honey,ROBYN,https://open.spotify.com/track/3olYZQTYOLYNImERBnZZqm,3olYZQTYOLYNImERBnZZqm,0.652,0.604,11,-8.666,0,0.101,0.0179,0.000589,0.119,0.068,115.953,294003,4
165380,Love Someone,LUKAS GRAHAM,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r,3id2EVGKc3eFAMn9nFnB0r,0.538,0.409,9,-6.581,0,0.0505,0.172,0,0.11,0.265,171.838,205440,4
165272,Better,KHALID,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,6zeeWid2sgw4lap2jV61PZ,0.596,0.552,0,-10.278,0,0.097,0.0765,0.334,0.104,0.112,97.949,229320,4
166436,The Purple People Eater,SHEB WOOLEY,https://open.spotify.com/track/5KpJezM0YGRT5ss8eNAJOk,5KpJezM0YGRT5ss8eNAJOk,0.713,0.632,9,-4.96,1,0.0589,0.834,0,0.338,0.915,78.781,137960,4
166599,Maybe It's Time,BRADLEY COOPER,https://open.spotify.com/track/4z2XPrpHz1raJibarWFY7Z,4z2XPrpHz1raJibarWFY7Z,0.699,0.282,7,-7.65,1,0.0374,0.798,1.23e-06,0.0981,0.359,79.776,159293,4
166918,This Feeling (feat. Kelsea Ballerini),THE CHAINSMOKERS,https://open.spotify.com/track/4edS9dC0JPBlSS4p4gMOT0,4edS9dC0JPBlSS4p4gMOT0,0.539,0.651,1,-5.304,1,0.0432,0.0651,0,0.0662,0.474,105.159,199227,4
167000,Space Cadet (feat. Gunna),METRO BOOMIN,https://open.spotify.com/track/5gub2bpJRgJP4m4MliqtdV,5gub2bpJRgJP4m4MliqtdV,0.901,0.464,5,-9.789,0,0.0645,0.368,1.71e-05,0.238,0.638,109.004,203267,4
166798,Last Memory,TAKEOFF,https://open.spotify.com/track/1fvCggAYrW0VtCljtqv4h2,1fvCggAYrW0VtCljtqv4h2,0.854,0.708,1,-5.805,0,0.244,0.175,0,0.241,0.172,118.032,162133,4
166825,Don't Come Out The House (with 21 Savage),METRO BOOMIN,https://open.spotify.com/track/1m6lqaLvUTxPjOo98fJH8U,1m6lqaLvUTxPjOo98fJH8U,0.87,0.35,1,-6.082,1,0.277,0.00661,0.000483,0.108,0.175,74.963,168347,4
166821,10 Freaky Girls (with 21 Savage),METRO BOOMIN,https://open.spotify.com/track/43lYaovU2FoeuBMNusVVVW,43lYaovU2FoeuBMNusVVVW,0.81,0.353,6,-9.931,0,0.31,0.588,0,0.102,0.0727,88.031,208293,4
167912,Off Deez (with J. Cole),JID,https://open.spotify.com/track/7hmAf3bxD3xRGj9pShrLlT,7hmAf3bxD3xRGj9pShrLlT,0.874,0.58,9,-6.164,1,0.215,0.0021,0,0.11,0.434,85.5,213358,4
168128,S.O.S. (Sawed Off Shotgun),THE GLORIOUS SONS,https://open.spotify.com/track/3NyovXfcpc8PDWWKH7xEDs,3NyovXfcpc8PDWWKH7xEDs,0.568,0.961,9,-2.182,1,0.065,0.00428,0,0.138,0.924,148.126,195173,4
168453,Best Shot,JIMMIE ALLEN,https://open.spotify.com/track/3VamXAvVMczcS2PTYtPfBQ,3VamXAvVMczcS2PTYtPfBQ,0.629,0.464,4,-8.72,1,0.0334,0.75,0,0.0853,0.523,156.051,195053,4
168665,Machine,IMAGINE DRAGONS,https://open.spotify.com/track/4uGY9CqDtGtaTTLg1cgsWD,4uGY9CqDtGtaTTLg1cgsWD,0.638,0.679,4,-5.278,1,0.0425,0.0016,0.00655,0.121,0.596,81.045,181880,4
168691,Waste It On Me (feat. BTS),STEVE AOKI,https://open.spotify.com/track/2J0X46UkpfLlWbuCXFgDLr,2J0X46UkpfLlWbuCXFgDLr,0.669,0.684,7,-4.595,1,0.0585,0.252,0,0.72,0.466,96.097,192537,4
168554,Stupid Deep,JON BELLION,https://open.spotify.com/track/7cK7hDrE7vAesPf8xd5zmb,7cK7hDrE7vAesPf8xd5zmb,0.362,0.377,2,-9.713,1,0.0339,0.732,0.000631,0.127,0.294,137.891,178176,4
168519,Armed And Dangerous,JUICE WRLD,https://open.spotify.com/track/6SAKXCj5jyF6IgPCPbZ5ra,6SAKXCj5jyF6IgPCPbZ5ra,0.736,0.67,10,-6.702,1,0.311,0.186,0,0.114,0.845,130.032,169999,4
168561,Lose It,KANE BROWN,https://open.spotify.com/track/5tFgCPC2Hdw4qu9b7RkWhR,5tFgCPC2Hdw4qu9b7RkWhR,0.544,0.854,4,-4.968,0,0.0289,0.00245,1.2e-06,0.249,0.436,91.966,178987,4
168569,Runaway,LIL PEEP,https://open.spotify.com/track/1FBi1YWCAxlRmfuUbMINqO,1FBi1YWCAxlRmfuUbMINqO,0.399,0.591,6,-8.792,0,0.052,0.44,0.0616,0.446,0.175,79.892,192760,3
168570,Natural,IMAGINE DRAGONS,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT,2FY7b99s15jUprqC0M5NCT,0.704,0.611,2,-6.112,1,0.0409,0.217,0,0.0812,0.22,100.0,189467,4
168588,Life is Beautiful,LIL PEEP,https://open.spotify.com/track/5rYpwP1dHWGVMrSZbTmt3e,5rYpwP1dHWGVMrSZbTmt3e,0.533,0.638,10,-9.411,1,0.0636,0.0385,0.000932,0.0758,0.324,135.056,207587,4
169786,Call Out My Name,THE WEEKND,https://open.spotify.com/track/7kplN6Wa4RTBCQOrtpEpSO,7kplN6Wa4RTBCQOrtpEpSO,0.442,0.607,1,-4.936,1,0.0371,0.192,0,0.304,0.144,134.14,228373,3
170435,Guiding Light,MUMFORD & SONS,https://open.spotify.com/track/3W3RQneS2yhA7E5l1dJW18,3W3RQneS2yhA7E5l1dJW18,0.553,0.711,7,-7.714,1,0.0453,0.063,8.41e-06,0.0759,0.299,99.997,217633,4
170476,Die From A Broken Heart,MADDIE & TAE,https://open.spotify.com/track/1kFpL1itkwkdhO6kcmNJra,1kFpL1itkwkdhO6kcmNJra,0.607,0.514,4,-6.631,1,0.0323,0.363,0,0.258,0.414,75.978,188291,4
170456,Tints (feat. Kendrick Lamar),ANDERSON .PAAK,https://open.spotify.com/track/7c3SbTuufigBWURcICnAWy,7c3SbTuufigBWURcICnAWy,0.805,0.833,1,-6.73,0,0.12,0.0859,0,0.0578,0.703,109.076,268400,4
170371,I'm Not Goin' (feat. Kevin Gates),GUCCI MANE,https://open.spotify.com/track/1CoYSKw2gTtSfrK2704AEz,1CoYSKw2gTtSfrK2704AEz,0.835,0.527,2,-5.48,1,0.295,0.156,0,0.121,0.292,131.02,196087,4
170339,Marry Me,THOMAS RHETT,https://open.spotify.com/track/2mNunIwTYWrNEYgWYrj97p,2mNunIwTYWrNEYgWYrj97p,0.333,0.412,3,-8.633,1,0.029,0.0977,0,0.112,0.474,85.028,206227,4
170933,COPYCAT,BILLIE EILISH,https://open.spotify.com/track/5w7wuzMzsDer96KqxafeRK,5w7wuzMzsDer96KqxafeRK,0.679,0.388,4,-10.977,0,0.0932,0.353,9.25e-05,0.341,0.234,124.909,194711,4
170879,Aerolínea Carrillo,"T3R ELEMENTO, GERARDO ORTIZ",https://open.spotify.com/track/0xYTyyfV767E2Vn3hz56kL,0xYTyyfV767E2Vn3hz56kL,0.669,0.561,1,-6.613,1,0.0318,0.337,0,0.198,0.867,114.405,174276,3
170946,my boy,BILLIE EILISH,https://open.spotify.com/track/1RGasjWLZ4qMN7wbtkLa3u,1RGasjWLZ4qMN7wbtkLa3u,0.692,0.394,11,-8.745,0,0.207,0.472,0.000191,0.117,0.324,89.936,170852,4
171658,Overdue (with Travis Scott),METRO BOOMIN,https://open.spotify.com/track/6LyAwkJsHlW7RQ8S1cYAtM,6LyAwkJsHlW7RQ8S1cYAtM,0.638,0.4,11,-11.212,0,0.0425,0.733,0.000133,0.334,0.495,150.133,166093,4
171848,This Feeling (feat. Kelsea Ballerini),THE CHAINSMOKERS,https://open.spotify.com/track/6LKYeyLt4G4SlZ6OJwFhVS,6LKYeyLt4G4SlZ6OJwFhVS,0.539,0.651,1,-5.304,1,0.0432,0.0651,0,0.0662,0.474,105.159,199227,4
172295,Uptown Vibes (feat. Fabolous & Anuel AA),MEEK MILL,https://open.spotify.com/track/5kTQa2G88tHnKB1Y6vNTyn,5kTQa2G88tHnKB1Y6vNTyn,0.655,0.814,1,-3.225,1,0.0487,0.1,0,0.401,0.142,90.997,190955,4
172275,Thotiana,BLUEFACE,https://open.spotify.com/track/3Rpuexka1m5xSBb8DyFOcM,3Rpuexka1m5xSBb8DyFOcM,0.911,0.387,10,-12.893,0,0.256,0.19,0,0.113,0.353,104.151,129264,4
172893,Let You Love Me,RITA ORA,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP,5Fla3zyOCcIRqrDoKLU0DP,0.475,0.846,10,-3.344,1,0.283,0.275,0,0.0824,0.451,96.036,191120,4
