,title,artist,url
177613,Mia Khalifa,ILOVEFRIDAY,https://open.spotify.com/track/3B9vJvi2Z6ws4wjNTQMYAc
178021,Sunflower - Spider-Man: Into the Spider-Verse,"POST MALONE, SWAE LEE",https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
178782,My Only Wish (This Year),BRITNEY SPEARS,https://open.spotify.com/track/1UQbxSOVbauPxaUh337GTx
179087,Dead Locs,BLUEFACE,https://open.spotify.com/track/0lYAit4ExwX3Kr8W6AaBw3
179672,Santa Claus Is Coming To Town,THE JACKSON 5,https://open.spotify.com/track/4rMWDm28mERZcRPc1f3yir
179914,Wow.,POST MALONE,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
181668,New Rules,DUA LIPA,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O
181964,Solo (feat. Demi Lovato),CLEAN BANDIT,https://open.spotify.com/track/3NuK5xMlSlB6K2Qp16zf3h
181812,Ain't No Mountain High Enough,"MARVIN GAYE, TAMMI TERRELL",https://open.spotify.com/track/0rwFsapoy5sQ0s74zwBTVj
182286,Envy Me,CALBOY,https://open.spotify.com/track/05t7JMip6JrLuSrMV5yYjX
182861,Next Big Thing,BLUEFACE,https://open.spotify.com/track/1skbBRLhikv2HatJlAIAzL
184041,Jumpin on a Jet,FUTURE,https://open.spotify.com/track/3zuMEteRKyQCujA5CiS1jl
184878,Let Me Down Slowly,ALEC BENJAMIN,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
185527,Good Grace - Live,HILLSONG UNITED,https://open.spotify.com/track/2gvmv8vlYeAGbTLZbvlpbx
185776,Almost (Sweet Music),HOZIER,https://open.spotify.com/track/2e9N4vHYVUwSwRorBzsZXE
186106,7 rings,ARIANA GRANDE,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF
185961,Crushed Up,FUTURE,https://open.spotify.com/track/7wcyO1rrH3Ru4t659IjG41
186852,Drunk Me,MITCHELL TENPENNY,https://open.spotify.com/track/1G4cdOtF36ZCs6i2dZoC87
187458,Harmony Hall,VAMPIRE WEEKEND,https://open.spotify.com/track/5kXDF4OmM5COyeo6z97nEk
187804,Next Song,DABABY,https://open.spotify.com/track/0rrVn0KMlLHtAklzUrrfoj
187839,Project Dreams,"MARSHMELLO, RODDY RICCH",https://open.spotify.com/track/6GSkLS2y4ZnnZsuRAj975K
188515,Juice,LIZZO,https://open.spotify.com/track/0onslUNmSLDkuYaideYWir
191136,Lost In Japan,SHAWN MENDES,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV
191310,imagine,ARIANA GRANDE,https://open.spotify.com/track/39LmTF9RgyakzSYX8txrow
191311,"thank u, next",ARIANA GRANDE,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
191269,Into You,ARIANA GRANDE,https://open.spotify.com/track/76FZM38RC8XaAjJ77CVTNe
191232,comethru,JEREMY ZUCKER,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP
191402,Side To Side,"ARIANA GRANDE, NICKI MINAJ",https://open.spotify.com/track/44ONERBHALxftQNWq6dmyd
192060,One Man Band,OLD DOMINION,https://open.spotify.com/track/3ksmU0DaEUMEVzx5V6cc3z
191978,You Say,LAUREN DAIGLE,https://open.spotify.com/track/6Up545NUflOiXo8cEraH49
192343,Whole Heart (Hold Me Now) - Live,HILLSONG UNITED,https://open.spotify.com/track/2Jw0crrbiepPd9MDeuzIG2
192347,The Joke,BRANDI CARLILE,https://open.spotify.com/track/18k8IlS52uxRWObykDUZFG
192172,Speed It Up,GUNNA,https://open.spotify.com/track/3BXXkwyhsHM0EPApHMhQC5
192807,Robbery,JUICE WRLD,https://open.spotify.com/track/711MglQhnhOF3UAiAs9A59
192879,Red Room,OFFSET,https://open.spotify.com/track/2MJdgSby3DtSS7bUJx2cly
192755,Stay With Me,SAM SMITH,https://open.spotify.com/track/5Nm9ERjJZ5oyfXZTECKmRt
192761,Somebody To Love - Remastered 2011,QUEEN,https://open.spotify.com/track/4rDbp1vnvEhieiccprPMdI
192771,Make You Feel My Love,ADELE,https://open.spotify.com/track/0mqTcM8kuu2IYPotMt7AzS
192714,All of Me,JOHN LEGEND,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
193069,Women,"FLORIDA GEORGIA LINE, JASON DERULO",https://open.spotify.com/track/5UYFqUJBBVgpGqdONKbH3t
193112,Simple,FLORIDA GEORGIA LINE,https://open.spotify.com/track/4L9Ds4mpD3SuYoWwFUlv16
194371,Power Over Me,DERMOT KENNEDY,https://open.spotify.com/track/0OGNtqKkjI7FCE9HZ4Khgo
194238,Robbery,JUICE WRLD,https://open.spotify.com/track/44ShclXTOOnYtt5CnCDeGV
194522,Old Town Road,LIL NAS X,https://open.spotify.com/track/2pMl9Sx4glsuk5ikZtFBtX
194820,One Call,GUNNA,https://open.spotify.com/track/3pq5dd3Hwg2uJ3d63v9YRx
194833,Sunflower - Spider-Man: Into the Spider-Verse,"POST MALONE, SWAE LEE",https://open.spotify.com/track/7dbka99KTWke5o9hRp0JoB
194895,Butterfly Doors,LIL PUMP,https://open.spotify.com/track/5X4c1AVbFfl8u36AE5QLCI
194853,Nights Like This (feat. Ty Dolla $ign),KEHLANI,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy
194683,Racks on Racks,LIL PUMP,https://open.spotify.com/track/56lQI55srtE2glxdPffDLT
194910,Hide (feat. Seezyn),JUICE WRLD,https://open.spotify.com/track/0dWYd84A57fPNoxv8OFwCD
195444,Pop Out (feat. Lil Tjay),POLO G,https://open.spotify.com/track/5AjINjwKyRvQJhSe2zpPHi
196443,Sucker,JONAS BROTHERS,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
196803,Almost (Sweet Music),HOZIER,https://open.spotify.com/track/5Apvsk0suoivI1H8CmBglv
197235,wish you were gay,BILLIE EILISH,https://open.spotify.com/track/4txc3txsIt81diMzGhrVPS
197720,Almost (Sweet Music),HOZIER,https://open.spotify.com/track/6UTmrvq4nRmx1iQ6iMd1FD
198392,GIRL,MAREN MORRIS,https://open.spotify.com/track/3y5B5ebFMzEEFqCPOesAXR
198188,Girls Need Love (with Drake) - Remix,SUMMER WALKER,https://open.spotify.com/track/14SaZBTjxlorHJQxXh01Hu
198206,Hear Me Calling,JUICE WRLD,https://open.spotify.com/track/13ZyrkCDmRz5xY3seuAWYk
198802,Yup on My Tractor,FLY RICH DOUBLE,https://open.spotify.com/track/2eVHdRVwpadJr4fzwOFQj7
199670,Take Me To Church,HOZIER,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI
200087,Lovebug,JONAS BROTHERS,https://open.spotify.com/track/3F8xLc6T4VvKH7I6wqVAN2
199931,Wow. - Remix,"POST MALONE, RODDY RICCH, TYGA",https://open.spotify.com/track/3IKRHd9ihUdGffgz4Mbgv0
199981,Ella Quiere Beber - Remix,"ANUEL AA, ROMEO SANTOS",https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw
201809,Tic Toc (with Tory Lanez),RICH THE KID,https://open.spotify.com/track/2VGD6mGeuv6aORaU0vKsHB
201791,Know Me,NAV,https://open.spotify.com/track/3Pqw8MreEUo4Z8ktO5ilkD
201800,Tempo (feat. Missy Elliott),LIZZO,https://open.spotify.com/track/4LRKHjC3WH5AKZSGZzlnGk
201686,Be Alright,DEAN LEWIS,https://open.spotify.com/track/2H4gf1wLxvYreMj1jcaN0k
201725,Splashin,RICH THE KID,https://open.spotify.com/track/3KLo7ByvjCNyBrfz5DZ2mO
203137,Bohemian Rhapsody - Remastered 2011,QUEEN,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
203574,bury a friend,BILLIE EILISH,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
203576,you should see me in a crown,BILLIE EILISH,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d
203499,Grow As We Go,BEN PLATT,https://open.spotify.com/track/6hYvw3LLTViP2mT4MpDNmT
204539,Tap (feat. Meek Mill),NAV,https://open.spotify.com/track/5rU6kDNXZLXIinFezpbWbO
204609,Price On My Head (feat. The Weeknd),NAV,https://open.spotify.com/track/4hqOmrCCJKyiuwDexd8c2t
204482,Strange Love,SIMPLE CREATURES,https://open.spotify.com/track/1y9AS8gXPuF8sn3K6Awbyb
205114,I Hope,GABBY BARRETT,https://open.spotify.com/track/2jKIBHSsUaF3cPCcGbR56U
205387,Act Up,CITY GIRLS,https://open.spotify.com/track/3A2yGHWIzmGEIolwonU69h
205202,Paradise,BAZZI,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG
205206,My Bad,KHALID,https://open.spotify.com/track/2XKFnwB6djxrJCjR3PdeRb
205156,Self,KHALID,https://open.spotify.com/track/1WqLtczgKdbHFHhefOU0y7
206274,Who Do You Love,"THE CHAINSMOKERS, 5 SECONDS OF SUMMER",https://open.spotify.com/track/7ql71hBakyMi0Lxiq3Mugs
206308,Kill This Love,BLACKPINK,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn
207027,Make It Better (feat. Smokey Robinson),ANDERSON .PAAK,https://open.spotify.com/track/0ReEEk6xty0IlNrZg2m6ZZ
207244,Make It Better (feat. Smokey Robinson),ANDERSON .PAAK,https://open.spotify.com/track/4SBVWkRIMJ6WBCYPvr5Bwr
209840,Freedom (feat. Kendrick Lamar),BEYONCÉ,https://open.spotify.com/track/6pXcDMr10gh902gPlKuSLv
209901,Love Drought,BEYONCÉ,https://open.spotify.com/track/2RQAG0wQt35UzAPEyVJFWN
209917,Pray You Catch Me,BEYONCÉ,https://open.spotify.com/track/7rLDARtJALM7QdiJDMXW7m
209926,All Night,BEYONCÉ,https://open.spotify.com/track/7oAuqs6akGnPU3Tb00ZmyM
209927,Daddy Lessons,BEYONCÉ,https://open.spotify.com/track/71OvX5NNLrmz7rpq1ANTQn
210169,CrasH,SCHOOLBOY Q,https://open.spotify.com/track/56LkPtfeggj9TsgbkuQYW0
210477,Numb Numb Juice,SCHOOLBOY Q,https://open.spotify.com/track/6tByydPskASjm9jTPkNQq0
210386,Walk Me Home,P!NK,https://open.spotify.com/track/6jfEZdUJ2Yla6h7gTJgKuo
210362,Delicate,TAYLOR SWIFT,https://open.spotify.com/track/5sOch9Cf4uxcMtwFzMtNqQ
210755,W2Leezy,JUSTIN RARRI,https://open.spotify.com/track/1bLbbmA7EtM58UccsgozFT
211114,Truth Hurts,LIZZO,https://open.spotify.com/track/4HFpIAtiojlAuYNmITpYGn
211892,Who Do You Love,"THE CHAINSMOKERS, 5 SECONDS OF SUMMER",https://open.spotify.com/track/5QiNbIilmMiMBXvaAlf7lN
212231,This Life,VAMPIRE WEEKEND,https://open.spotify.com/track/4dRqYKhLVujxiBXcq50YzG
212254,I Like Girls (feat. Lil Skies),PNB ROCK,https://open.spotify.com/track/7cWh3ScxjhvasLI0CBRoZk
212123,Truth Hurts,LIZZO,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
212216,Moonlight,ALI GATIE,https://open.spotify.com/track/72pv4E0eBIcE9z8V4tPHui
213489,Piece Of Your Heart,"MEDUZA, GOODBOYS",https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
213599,Beer Never Broke My Heart,LUKE COMBS,https://open.spotify.com/track/5eDvChP4WAPPrtaQeI9MhT
213441,Be Alright,DEAN LEWIS,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
214024,Keanu Reeves,LOGIC,https://open.spotify.com/track/1JIgaRnqtzS7DuGM3hVZU9
214039,Confessions of a Dangerous Mind,LOGIC,https://open.spotify.com/track/4EQSeRRJmk3h3HQ5KlkzVy
214840,you were good to me,"JEREMY ZUCKER, CHELSEA CUTLER",https://open.spotify.com/track/6tNgjrWXWHx2zR52Q6qCLG
215748,HP,MALUMA,https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3
215707,"Top Off (feat. JAY Z, Future & Beyoncé)","DJ KHALED, JAY-Z",https://open.spotify.com/track/0QzliuYF4qRMXI76GwepXq
215981,Big Boy Talk (feat. Jeezy & Rick Ross),DJ KHALED,https://open.spotify.com/track/6L8MHp94PFckbkfZm2foUJ
215998,Freak N You (feat. Lil Wayne & Gunna),DJ KHALED,https://open.spotify.com/track/7C0BHTRLmWUONc8OYjOPdW
215903,Celebrate (feat. Travis Scott & Post Malone),DJ KHALED,https://open.spotify.com/track/0b6UoVjUzFyZNpHI0aAhKt
215905,Higher (feat. Nipsey Hussle & John Legend),DJ KHALED,https://open.spotify.com/track/6O10oTtZIZ4DkkUqyfCbrR
215852,Weather the Storm (feat. Meek Mill & Lil Baby),DJ KHALED,https://open.spotify.com/track/6xVhqLT40s5sVhepe9Mckc
216484,ME! (feat. Brendon Urie of Panic! At The Disco),TAYLOR SWIFT,https://open.spotify.com/track/4MsUsFfWseB9M2plGJyuIw
217208,All Day And Night - Jax Jones & Martin Solveig Present Europa,"JAX JONES, MADISON BEER",https://open.spotify.com/track/11o2y87vqODipLK98a1v34
217505,Stop Snitchin,YG,https://open.spotify.com/track/5IjRKZlpKVBBRn0COL7pik
217567,Hey Julie! (feat. Lil Yachty),KYLE,https://open.spotify.com/track/0CmDU4HueRJ9XXul7PdJLc
217385,Center Point Road,"THOMAS RHETT, KELSEA BALLERINI",https://open.spotify.com/track/1ZBH3RN8bxxBJE9rFoZwDT
217395,Ransom,LIL TECCA,https://open.spotify.com/track/1xbtojAZsQjOgiGdGX6ChU
219280,Press,CARDI B,https://open.spotify.com/track/34mnEACakE122UwsaaoMSL
219288,RICKY,DENZEL CURRY,https://open.spotify.com/track/2QbGvQssb0VLLS4x5NOmyJ
219293,Freaky,TORY LANEZ,https://open.spotify.com/track/7EAaSaj1OgZgMX5yZyFXFC
219140,Envy Me,CALBOY,https://open.spotify.com/track/7rvyVWja33WG9R97oeJAjx
219154,Look What God Gave Her,THOMAS RHETT,https://open.spotify.com/track/2KqJC0koTBUyDlsMt5ok1V
219197,Love Me,LIL TECCA,https://open.spotify.com/track/4rnwyJPkkkvU6Xo86YMD1X
219207,Good as You,KANE BROWN,https://open.spotify.com/track/1D07CwYBPqu8NbQTdu9C1g
219159,SOS,"AVICII, ALOE BLACC",https://open.spotify.com/track/0n2nEtLP3OzDdi12ziIekx
221058,Taste (feat. Offset),TYGA,https://open.spotify.com/track/2toVe5hfuIi97ytDPDbQFt
220965,Cool,JONAS BROTHERS,https://open.spotify.com/track/7yfi8B8opXjnRh4VZnOkz9
221342,Made For You,JAKE OWEN,https://open.spotify.com/track/7vF3xkCMvZjAe2nTWY0uQZ
221139,No Guidance (feat. Drake),CHRIS BROWN,https://open.spotify.com/track/7FEwp8BavoEVE3AnxJDchc
221211,Goddamn (feat. A Boogie wit da Hoodie),TYGA,https://open.spotify.com/track/4TCG827sk5fDEmUvcQlStk
222823,Rescue Me,"MARSHMELLO, A DAY TO REMEMBER",https://open.spotify.com/track/5dLP5JbgWGZttnUv4NFJeg
222688,It's You,ALI GATIE,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
223112,Lalala,"Y2K, BBNO$",https://open.spotify.com/track/07rmSXN6vNoquX1AsWd9pP
224203,Panini,LIL NAS X,https://open.spotify.com/track/68poZGRClFTzLdeRz9X0M2
224351,Backwards (feat. Meek Mill),GUCCI MANE,https://open.spotify.com/track/4Aw3DJWMTGXVgAdAzAAI02
224464,Señorita,"SHAWN MENDES, CAMILA CABELLO",https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik
224435,Find U Again (feat. Camila Cabello),MARK RONSON,https://open.spotify.com/track/5Uw7Dut2lZfexn3Y09swpf
224771,Bring U Down,LIL NAS X,https://open.spotify.com/track/731ZB1f5rp7OGZNOituIgl
224778,C7osure (You Like),LIL NAS X,https://open.spotify.com/track/4yQRf697MY5cueE3OQgLhw
224750,Panini,LIL NAS X,https://open.spotify.com/track/2pmhboG1a2XfDiTvMwO8sd
224724,Old Town Road (feat. Billy Ray Cyrus) - Remix,LIL NAS X,https://open.spotify.com/track/4O4HtthxTvVL1Z1PuDb7GX
224743,Old Town Road,LIL NAS X,https://open.spotify.com/track/2RegUmAI4EGqpXXx95rBMB
224816,F9mily (You & Me),"LIL NAS X, TRAVIS BARKER",https://open.spotify.com/track/7mLDdnb7pA3ybCnqL1CHFe
224996,Rodeo,"LIL NAS X, CARDI B",https://open.spotify.com/track/5MWOSsgPDm3aPvAHWghxxG
225033,Kick It,LIL NAS X,https://open.spotify.com/track/75iGnGnJPOglsGfBlHJfRM
225736,Ransom,LIL TECCA,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH
226044,Don't Check On Me (feat. Justin Bieber & Ink),CHRIS BROWN,https://open.spotify.com/track/3msKIQc0Yjuz3Zn39g3KLX
226290,Beautiful People (feat. Khalid),ED SHEERAN,https://open.spotify.com/track/4evmHXcjt3bTUHD1cvny97
226145,Higher Love,"KYGO, WHITNEY HOUSTON",https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
226178,Pure Water (with Migos),MUSTARD,https://open.spotify.com/track/3j84U36KvLeXNDPv4t5pI8
226956,Welcome To The Party,POP SMOKE,https://open.spotify.com/track/4KTFcXJcayX6ZhWXgPeJia
227755,Party In The U.S.A.,MILEY CYRUS,https://open.spotify.com/track/3E7dfMvvCLUddWissuqMwr
227723,Ain't No Mountain High Enough,"MARVIN GAYE, TAMMI TERRELL",https://open.spotify.com/track/7tqhbajSfrz2F7E1Z75ASX
227856,I Think I'm OKAY (with YUNGBLUD & Travis Barker),MACHINE GUN KELLY,https://open.spotify.com/track/2gTdDMpNxIRFSiu7HutMCg
227944,"Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)",DREAMVILLE,https://open.spotify.com/track/36J0iaPDGbYGsHvYpaYs3k
229113,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),MARTIN GARRIX,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
229199,Becky,CHAMPIONXIII,https://open.spotify.com/track/2VDadIDCFgDqvVCvaDPtn9
229530,Beer Never Broke My Heart,LUKE COMBS,https://open.spotify.com/track/7nfmK6oHPDlAd68A11d7AN
229405,Outnumbered,DERMOT KENNEDY,https://open.spotify.com/track/6UjZ2Yx2g2a52XxiA8ONxZ
229407,Lonely If You Are,CHASE RICE,https://open.spotify.com/track/1Ut1A8UaNqGuwsHgWq75PW
229730,I Don't Care (with Justin Bieber),ED SHEERAN,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
229738,Cross Me (feat. Chance the Rapper & PnB Rock),ED SHEERAN,https://open.spotify.com/track/4wuCQX7JvAZLlrcmH4AeZF
229740,BLOW (with Chris Stapleton & Bruno Mars),ED SHEERAN,https://open.spotify.com/track/7hvO2qCwJVZxiyoA7c9i5d
229616,Time - Edit,NF,https://open.spotify.com/track/68Vm2W4oURsPV3121vUZgB
229716,Best Part of Me (feat. YEBBA),ED SHEERAN,https://open.spotify.com/track/0VsGaRXR5WAzpu51unJTis
230742,Homicide (feat. Eminem),LOGIC,https://open.spotify.com/track/7M2tXmeS15NAzEn7ABFeBg
231491,"SPIRIT - From Disney's ""The Lion King""",BEYONCÉ,https://open.spotify.com/track/6ucmgsair6pvRYfwgvI6e0
232137,No Face No Ca$e,KING LIL G,https://open.spotify.com/track/4WQj82D2S58Gj0ZoKXWrBE
233270,The Search,NF,https://open.spotify.com/track/3oLe5ZILASG8vU5dxIMfLY
233252,Bossa No Sé (feat. Jean Carter),CUCO,https://open.spotify.com/track/3kEsMLO3qUUwiXeCndsMIb
233308,If I Can't Have You,SHAWN MENDES,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
233128,La La Land (feat. YG),BRYCE VINE,https://open.spotify.com/track/4cEONREpY8NQJMuGQP95Kl
233097,WHY,NF,https://open.spotify.com/track/7yNgSAuwbDJcdRNrBDtKPq
233195,When I Grow Up,NF,https://open.spotify.com/track/5rLyYxZNzca00ENADO9m54
233351,Bad Idea (feat. Chance the Rapper),CORDAE,https://open.spotify.com/track/5yK37zazHUe3WxEvymZs20
234647,Old Town Road,LIL NAS X,https://open.spotify.com/track/0F7FA14euOIX8KcbEturGH
234847,All Your'n,TYLER CHILDERS,https://open.spotify.com/track/0fCwTrRNfoNk962ati8n2K
235304,I Get Lonely,DRAKE,https://open.spotify.com/track/3sMC6vfTTSa0mMAPTwzDVD
235979,Did It Again,LIL TECCA,https://open.spotify.com/track/01Qb6dN5suQNu87VJ1mIpf
236215,Fear Inoculum,TOOL,https://open.spotify.com/track/4XW5PGlQ3S4B8Bti7meocj
236774,Under Enemy Arms,TRIPPIE REDD,https://open.spotify.com/track/31td5q7SygjNQODOGgls0x
236776,Unsainted,SLIPKNOT,https://open.spotify.com/track/5mpUKTdskZea0gStWzeHUZ
236737,Mac 10,"TRIPPIE REDD, LIL BABY, LIL DUKE",https://open.spotify.com/track/4NbHIhW0P5skMNvtOMPDUL
236742,I.F.L.Y.,BAZZI,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
236843,F.N,LIL TJAY,https://open.spotify.com/track/0UPBidRYcgJ2mjZlk08V8x
236814,"Hey, Ma",BON IVER,https://open.spotify.com/track/0d6bZwEAi1XblGRhnzPfgC
236802,Gold Roses (feat. Drake),RICK ROSS,https://open.spotify.com/track/1rX5L6pyl3rVWb55D8Cprr
236716,Daddy (feat. Rich The Kid),BLUEFACE,https://open.spotify.com/track/4hanO6Du5J7QEguNHYZHmw
237005,On Chill (feat. Jeremih),WALE,https://open.spotify.com/track/3TXKwYk2H7hZQFB0j8z4yq
237447,Redesigning Women,"THE HIGHWOMEN, BRANDI CARLILE, NATALIE HEMBY, MAREN MORRIS, AMANDA SHIRES",https://open.spotify.com/track/2XhiUG5cGOkiFsdPLMKV4z
237431,Omae Wa Mou,DEADMAN 死人,https://open.spotify.com/track/2bWRTS19HxH6FuUocwBML1
237834,BIG,YOUNG M.A,https://open.spotify.com/track/2qSpOQdHmHpOcVXzV9WU5w
237715,223's (feat. 9lokknine),YNW MELLY,https://open.spotify.com/track/4sjiIpEv617LDXaidKioOI
238245,Ransom (with Juice WRLD) - Remix,LIL TECCA,https://open.spotify.com/track/5DSfqrLkUHLZ9bW0SS3rVy
238337,Snake Skin,TRIPPIE REDD,https://open.spotify.com/track/1usK5eLBzpQTMwDt8SR2dr
238286,Mac 10,"TRIPPIE REDD, LIL BABY, LIL DUKE",https://open.spotify.com/track/2KEux6D75xjj6fdabXpeAu
238169,!,TRIPPIE REDD,https://open.spotify.com/track/1qtHdSxiavDgUPZgpGqehx
238511,Heartless (feat. Morgan Wallen),DIPLO,https://open.spotify.com/track/0rFQ5cKYJ9WtHSKp9sxVYt
238507,Lover,TAYLOR SWIFT,https://open.spotify.com/track/0bzbvANY6oETSJLc0wlVGY
238493,Marlboro Nights,LONELY GOD,https://open.spotify.com/track/3jj0kpwNbVZfsg6wWbMmyg
238582,Good Things Fall Apart (with Jon Bellion),ILLENIUM,https://open.spotify.com/track/3LxG9HkMMFP0MZuiw3O2rF
238552,WAM,"A$AP FERG, MADEINTYO",https://open.spotify.com/track/3tZmmHehdQv4dLyrDajMR0
238345,Post Malone (feat. RANI),SAM FELDT,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
239139,Crowded Table,"THE HIGHWOMEN, BRANDI CARLILE, NATALIE HEMBY, MAREN MORRIS, AMANDA SHIRES",https://open.spotify.com/track/4CQWR7selY38Hi5UJcn7Yx
239807,Was It Something I Said,MYKEY,https://open.spotify.com/track/2YEnGQwfXZokCfRbTykYbo
240000,Teeth,5 SECONDS OF SUMMER,https://open.spotify.com/track/1JRK7srBWUtAW7dPabKBwJ
240267,Omae Wa Mou,DEADMAN 死人,https://open.spotify.com/track/5Zsy1AH2ZusZNUzn0CU6I5
240224,BOY BYE,BROCKHAMPTON,https://open.spotify.com/track/6e7hIhOLH9zvb3zP5O5gt0
240241,Fuck it I love you,LANA DEL REY,https://open.spotify.com/track/28aEiMfveru430xmXhDCy3
240319,I BEEN BORN AGAIN,BROCKHAMPTON,https://open.spotify.com/track/7frG49GBDHPPvxXRVLRwle
240141,ME! (feat. Brendon Urie of Panic! At The Disco),TAYLOR SWIFT,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45
240148,The Archer,TAYLOR SWIFT,https://open.spotify.com/track/3pHkh7d0lzM2AldUtz2x37
240149,You Need To Calm Down,TAYLOR SWIFT,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
240118,The greatest,LANA DEL REY,https://open.spotify.com/track/13F2adrvrpaq2383GHh1Jl
242021,Mariners Apartment Complex,LANA DEL REY,https://open.spotify.com/track/6OG05bPAwUuV3OMvy2Vy1P
241971,Venice Bitch,LANA DEL REY,https://open.spotify.com/track/3hwQhakFwm9soLEBnSDH17
241999,Love Me,LIL TECCA,https://open.spotify.com/track/3TLwAp3uX1nKsVxrDhNPOL
241973,Circles,POST MALONE,https://open.spotify.com/track/4VginDwYTP2eaHJzO0QMjG
241974,Ransom,LIL TECCA,https://open.spotify.com/track/6EOKwHETwSkZ9gW2b6ASE0
242049,Doin' Time,LANA DEL REY,https://open.spotify.com/track/0Oqc0kKFsQ6MhFOLBNZIGX
242704,Hair Down (feat. Kendrick Lamar),SIR,https://open.spotify.com/track/4sFzG7iUlyPmuyASCkre9A
243602,Wow.,POST MALONE,https://open.spotify.com/track/2ve5NyzWHUbIYxL33goCX7
243664,Sunflower - Spider-Man: Into the Spider-Verse,"POST MALONE, SWAE LEE",https://open.spotify.com/track/4VqTRBvYg0z8C4nsl4Hupy
243677,Circles,POST MALONE,https://open.spotify.com/track/0Yde1VrWbGF2Tus2AQhMuT
243675,Enemies (feat. DaBaby),POST MALONE,https://open.spotify.com/track/6UFEJuDXQMWhL5UH5f9fUR
243673,Take What You Want (feat. Ozzy Osbourne & Travis Scott),POST MALONE,https://open.spotify.com/track/44pxxRrhiDGuHYP5HjadGF
243919,Hollywood's Bleeding,POST MALONE,https://open.spotify.com/track/77Y7tccX9Hx5iClDr39uy9
243920,Take What You Want (feat. Ozzy Osbourne & Travis Scott),POST MALONE,https://open.spotify.com/track/4Yq3XUNfWrAPWuB94qkC09
243923,Circles,POST MALONE,https://open.spotify.com/track/51MMC5DogGZAnHil5HQAXg
244358,Subaru Crosstrek XV,HOBO JOHNSON,https://open.spotify.com/track/7fboXPGYCuHwv9o2jIsJft
245179,See A Victory,ELEVATION WORSHIP,https://open.spotify.com/track/3gtqd9P8kZblHf4I7Ybub2
245584,Gloria,THE LUMINEERS,https://open.spotify.com/track/3CN9WtSBqCI6TXne9XNomb
245396,Panini,LIL NAS X,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
245825,Roddy,DJO,https://open.spotify.com/track/20WSCvv9qfQHzYzTaLyXHH
246217,Staring At The Sun (feat. SZA),POST MALONE,https://open.spotify.com/track/5KE9b4x7Zj2A8XtbkqhqTe
246284,THRU THE NIGHT (feat. Bryson Tiller),JACK HARLOW,https://open.spotify.com/track/1XRaT5DqbSipsS1YcubfDA
246187,Allergic,POST MALONE,https://open.spotify.com/track/1YscJ7yVTlFxW3eF6pv5ba
246188,Saint-Tropez,POST MALONE,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq
246195,Hollywood's Bleeding,POST MALONE,https://open.spotify.com/track/7sWRlDoTDX8geTR8zzr2vt
246197,Die For Me (feat. Future & Halsey),POST MALONE,https://open.spotify.com/track/2C6WXnmZ66tHhHlnvwePiK
246201,On The Road (feat. Meek Mill & Lil Baby),POST MALONE,https://open.spotify.com/track/12Fkyg9lpmaz2zmKOfw2Y2
246206,A Thousand Bad Times,POST MALONE,https://open.spotify.com/track/2J0NXdHr6MYvKDSxB7k3V2
